Arrest Year;Arrest Month;Arrest Month Name;Gender;Age Group;Ethnicity (4+1);First Arrest Offnece;Domestic Abuse Flag;Arrest Count
2023;1;January;Not Recorded;Adult;Asian;Drugs;No;1
2023;1;January;Not Recorded;Adult;Asian;Drugs;Yes;1
2023;1;January;Not Recorded;Adult;Asian;Other Offence;No;2
2023;1;January;Not Recorded;Adult;Black;Assault;No;2
2023;1;January;Not Recorded;Adult;Black;Driving;No;4
2023;1;January;Not Recorded;Adult;Black;Drugs;No;3
2023;1;January;Not Recorded;Adult;Black;Drugs;Yes;2
2023;1;January;Not Recorded;Adult;Black;Other Offence;No;2
2023;1;January;Not Recorded;Adult;Black;Sexual Offences;No;2
2023;1;January;Not Recorded;Adult;Black;Theft;No;1
2023;1;January;Not Recorded;Adult;Not Recorded;Assault;No;2
2023;1;January;Not Recorded;Adult;Not Recorded;Assault;Yes;6
2023;1;January;Not Recorded;Adult;Not Recorded;Burglary;No;1
2023;1;January;Not Recorded;Adult;Not Recorded;Driving;No;5
2023;1;January;Not Recorded;Adult;Not Recorded;Drugs;No;8
2023;1;January;Not Recorded;Adult;Not Recorded;Drugs;Yes;2
2023;1;January;Not Recorded;Adult;Not Recorded;Immigration;No;4
2023;1;January;Not Recorded;Adult;Not Recorded;Offensive Weapons;No;1
2023;1;January;Not Recorded;Adult;Not Recorded;Other Offence;No;17
2023;1;January;Not Recorded;Adult;Not Recorded;Other Offence;Yes;13
2023;1;January;Not Recorded;Adult;Not Recorded;Theft;No;4
2023;1;January;Not Recorded;Adult;Not Recorded;Theft;Yes;1
2023;1;January;Not Recorded;Adult;Other ;Driving;No;1
2023;1;January;Not Recorded;Adult;White;Assault;No;1
2023;1;January;Not Recorded;Adult;White;Assault;Yes;5
2023;1;January;Not Recorded;Adult;White;Burglary;No;1
2023;1;January;Not Recorded;Adult;White;Driving;No;4
2023;1;January;Not Recorded;Adult;White;Drugs;No;3
2023;1;January;Not Recorded;Adult;White;Drugs;Yes;1
2023;1;January;Not Recorded;Adult;White;Other Offence;No;6
2023;1;January;Not Recorded;Adult;White;Other Offence;Yes;3
2023;1;January;Not Recorded;Adult;White;Sexual Offences;No;1
2023;1;January;Not Recorded;Not Recorded;Not Recorded;Assault;No;3
2023;1;January;Not Recorded;Not Recorded;Not Recorded;Assault;Yes;1
2023;1;January;Not Recorded;Not Recorded;Not Recorded;Burglary;No;3
2023;1;January;Not Recorded;Not Recorded;Not Recorded;Driving;No;1
2023;1;January;Not Recorded;Not Recorded;Not Recorded;Drugs;No;2
2023;1;January;Not Recorded;Not Recorded;Not Recorded;Offensive Weapons;No;2
2023;1;January;Not Recorded;Not Recorded;Not Recorded;Other Offence;No;11
2023;1;January;Not Recorded;Not Recorded;Not Recorded;Other Offence;Yes;1
2023;1;January;Not Recorded;Not Recorded;Not Recorded;Sexual Offences;No;2
2023;1;January;Not Recorded;Not Recorded;Not Recorded;Theft;No;3
2023;1;January;Not Recorded;Youth;Black;Other Offence;Yes;1
2023;1;January;Not Recorded;Youth;Not Recorded;Assault;No;1
2023;1;January;Not Recorded;Youth;Not Recorded;Assault;Yes;1
2023;1;January;Not Recorded;Youth;Not Recorded;Other Offence;No;3
2023;1;January;Not Recorded;Youth;Not Recorded;Other Offence;Yes;1
2023;1;January;Not Recorded;Youth;Not Recorded;Robbery;No;1
2023;1;January;Not Recorded;Youth;White;Drugs;No;1
2023;1;January;Other ;Adult;Asian;Drugs;Yes;1
2023;1;January;Other ;Adult;Asian;Other Offence;Yes;1
2023;1;January;Other ;Adult;Black;Other Offence;No;2
2023;1;January;Other ;Adult;Not Recorded;Assault;Yes;1
2023;1;January;Other ;Adult;Not Recorded;Drugs;No;1
2023;1;January;Other ;Adult;Not Recorded;Drugs;Yes;1
2023;1;January;Other ;Adult;Not Recorded;Other Offence;No;5
2023;1;January;Other ;Adult;Not Recorded;Other Offence;Yes;2
2023;1;January;Other ;Adult;White;Other Offence;No;1
2023;1;January;Other ;Adult;White;Other Offence;Yes;1
2023;1;January;Other ;Adult;White;Sexual Offences;No;1
2023;2;February;Female;Adult;Asian;Assault;No;7
2023;2;February;Female;Adult;Asian;Assault;Yes;29
2023;2;February;Female;Adult;Asian;Driving;No;3
2023;2;February;Female;Adult;Asian;Driving;Yes;1
2023;2;February;Female;Adult;Asian;Drugs;No;4
2023;2;February;Female;Adult;Asian;Drugs;Yes;1
2023;2;February;Female;Adult;Asian;Immigration;No;2
2023;2;February;Female;Adult;Asian;Immigration;Yes;1
2023;2;February;Female;Adult;Asian;Murder;Yes;1
2023;2;February;Female;Adult;Asian;Offensive Weapons;No;1
2023;2;February;Female;Adult;Asian;Other Offence;No;17
2023;2;February;Female;Adult;Asian;Other Offence;Yes;22
2023;2;February;Female;Adult;Asian;Sexual Offences;Yes;1
2023;2;February;Female;Adult;Asian;Theft;No;4
2023;2;February;Female;Adult;Asian;Theft;Yes;1
2023;2;February;Female;Adult;Black;Assault;No;26
2023;2;February;Female;Adult;Black;Assault;Yes;49
2023;2;February;Female;Adult;Black;Burglary;No;5
2023;2;February;Female;Adult;Black;Burglary;Yes;4
2023;2;February;Female;Adult;Black;Driving;No;9
2023;2;February;Female;Adult;Black;Driving;Yes;4
2023;2;February;Female;Adult;Black;Drugs;No;10
2023;2;February;Female;Adult;Black;Drugs;Yes;4
2023;2;February;Female;Adult;Black;Immigration;No;2
2023;2;February;Female;Adult;Black;Murder;No;1
2023;2;February;Female;Adult;Black;Murder;Yes;1
2023;2;February;Female;Adult;Black;Offensive Weapons;No;5
2023;2;February;Female;Adult;Black;Offensive Weapons;Yes;4
2023;2;February;Female;Adult;Black;Other Offence;No;84
2023;2;February;Female;Adult;Black;Other Offence;Yes;36
2023;2;February;Female;Adult;Black;Robbery;No;6
2023;2;February;Female;Adult;Black;Sexual Offences;No;1
2023;2;February;Female;Adult;Black;Sexual Offences;Yes;1
2023;2;February;Female;Adult;Black;Theft;No;16
2023;2;February;Female;Adult;Black;Theft;Yes;3
2023;2;February;Female;Adult;Not Recorded;Assault;No;11
2023;2;February;Female;Adult;Not Recorded;Assault;Yes;54
2023;2;February;Female;Adult;Not Recorded;Burglary;No;2
2023;2;February;Female;Adult;Not Recorded;Driving;No;3
2023;2;February;Female;Adult;Not Recorded;Drugs;No;15
2023;2;February;Female;Adult;Not Recorded;Drugs;Yes;2
2023;2;February;Female;Adult;Not Recorded;Immigration;No;5
2023;2;February;Female;Adult;Not Recorded;Immigration;Yes;1
2023;2;February;Female;Adult;Not Recorded;Offensive Weapons;No;6
2023;2;February;Female;Adult;Not Recorded;Offensive Weapons;Yes;5
2023;2;February;Female;Adult;Not Recorded;Other Offence;No;33
2023;2;February;Female;Adult;Not Recorded;Other Offence;Yes;16
2023;2;February;Female;Adult;Not Recorded;Robbery;No;1
2023;2;February;Female;Adult;Not Recorded;Theft;No;8
2023;2;February;Female;Adult;Not Recorded;Theft;Yes;3
2023;2;February;Female;Adult;Other ;Assault;Yes;6
2023;2;February;Female;Adult;Other ;Drugs;Yes;1
2023;2;February;Female;Adult;Other ;Immigration;No;1
2023;2;February;Female;Adult;Other ;Other Offence;No;1
2023;2;February;Female;Adult;Other ;Other Offence;Yes;2
2023;2;February;Female;Adult;Other ;Sexual Offences;Yes;1
2023;2;February;Female;Adult;White;Assault;No;36
2023;2;February;Female;Adult;White;Assault;Yes;109
2023;2;February;Female;Adult;White;Burglary;No;11
2023;2;February;Female;Adult;White;Burglary;Yes;7
2023;2;February;Female;Adult;White;Driving;No;12
2023;2;February;Female;Adult;White;Driving;Yes;2
2023;2;February;Female;Adult;White;Drugs;No;25
2023;2;February;Female;Adult;White;Drugs;Yes;9
2023;2;February;Female;Adult;White;Immigration;No;6
2023;2;February;Female;Adult;White;Immigration;Yes;3
2023;2;February;Female;Adult;White;Murder;Yes;1
2023;2;February;Female;Adult;White;Offensive Weapons;No;18
2023;2;February;Female;Adult;White;Offensive Weapons;Yes;4
2023;2;February;Female;Adult;White;Other Offence;No;129
2023;2;February;Female;Adult;White;Other Offence;Yes;92
2023;2;February;Female;Adult;White;Robbery;No;4
2023;2;February;Female;Adult;White;Sexual Offences;No;2
2023;2;February;Female;Adult;White;Theft;No;57
2023;2;February;Female;Adult;White;Theft;Yes;22
2023;2;February;Female;Youth;Asian;Other Offence;No;1
2023;2;February;Female;Youth;Asian;Theft;Yes;1
2023;2;February;Female;Youth;Black;Assault;No;3
2023;2;February;Female;Youth;Black;Assault;Yes;1
2023;2;February;Female;Youth;Black;Burglary;No;1
2023;2;February;Female;Youth;Black;Offensive Weapons;No;2
2023;2;February;Female;Youth;Black;Other Offence;No;3
2023;2;February;Female;Youth;Black;Other Offence;Yes;3
2023;2;February;Female;Youth;Black;Robbery;No;3
2023;2;February;Female;Youth;Black;Robbery;Yes;3
2023;2;February;Female;Youth;Black;Theft;Yes;1
2023;2;February;Female;Youth;Not Recorded;Assault;No;4
2023;2;February;Female;Youth;Not Recorded;Assault;Yes;2
2023;2;February;Female;Youth;Not Recorded;Burglary;No;3
2023;2;February;Female;Youth;Not Recorded;Drugs;Yes;1
2023;2;February;Female;Youth;Not Recorded;Offensive Weapons;No;1
2023;2;February;Female;Youth;Not Recorded;Other Offence;No;1
2023;2;February;Female;Youth;Not Recorded;Other Offence;Yes;2
2023;2;February;Female;Youth;Not Recorded;Robbery;No;1
2023;2;February;Female;Youth;Not Recorded;Theft;No;2
2023;2;February;Female;Youth;Not Recorded;Theft;Yes;1
2023;2;February;Female;Youth;White;Assault;No;2
2023;2;February;Female;Youth;White;Assault;Yes;4
2023;2;February;Female;Youth;White;Burglary;No;1
2023;2;February;Female;Youth;White;Offensive Weapons;No;2
2023;2;February;Female;Youth;White;Offensive Weapons;Yes;1
2023;2;February;Female;Youth;White;Other Offence;No;3
2023;2;February;Female;Youth;White;Robbery;No;1
2023;2;February;Female;Youth;White;Theft;No;4
2023;2;February;Male;Adult;Asian;Assault;No;36
2023;2;February;Male;Adult;Asian;Assault;Yes;200
2023;2;February;Male;Adult;Asian;Burglary;No;12
2023;2;February;Male;Adult;Asian;Burglary;Yes;9
2023;2;February;Male;Adult;Asian;Driving;No;40
2023;2;February;Male;Adult;Asian;Driving;Yes;17
2023;2;February;Male;Adult;Asian;Drugs;No;95
2023;2;February;Male;Adult;Asian;Drugs;Yes;34
2023;2;February;Male;Adult;Asian;Immigration;No;23
2023;2;February;Male;Adult;Asian;Immigration;Yes;12
2023;2;February;Male;Adult;Asian;Murder;No;1
2023;2;February;Male;Adult;Asian;Murder;Yes;1
2023;2;February;Male;Adult;Asian;Offensive Weapons;No;40
2023;2;February;Male;Adult;Asian;Offensive Weapons;Yes;15
2023;2;February;Male;Adult;Asian;Other Offence;No;195
2023;2;February;Male;Adult;Asian;Other Offence;Yes;176
2023;2;February;Male;Adult;Asian;Robbery;No;16
2023;2;February;Male;Adult;Asian;Robbery;Yes;9
2023;2;February;Male;Adult;Asian;Sexual Offences;No;49
2023;2;February;Male;Adult;Asian;Sexual Offences;Yes;48
2023;2;February;Male;Adult;Asian;Theft;No;31
2023;2;February;Male;Adult;Asian;Theft;Yes;19
2023;2;February;Male;Adult;Black;Assault;No;110
2023;2;February;Male;Adult;Black;Assault;Yes;256
2023;2;February;Male;Adult;Black;Burglary;No;59
2023;2;February;Male;Adult;Black;Burglary;Yes;25
2023;2;February;Male;Adult;Black;Driving;No;88
2023;2;February;Male;Adult;Black;Driving;Yes;28
2023;2;February;Male;Adult;Black;Drugs;No;185
2023;2;February;Male;Adult;Black;Drugs;Yes;71
2023;2;February;Male;Adult;Black;Immigration;No;3
2023;2;February;Male;Adult;Black;Immigration;Yes;1
2023;2;February;Male;Adult;Black;Murder;No;21
2023;2;February;Male;Adult;Black;Murder;Yes;5
2023;2;February;Male;Adult;Black;Offensive Weapons;No;154
2023;2;February;Male;Adult;Black;Offensive Weapons;Yes;57
2023;2;February;Male;Adult;Black;Other Offence;No;478
2023;2;February;Male;Adult;Black;Other Offence;Yes;322
2023;2;February;Male;Adult;Black;Robbery;No;76
2023;2;February;Male;Adult;Black;Robbery;Yes;25
2023;2;February;Male;Adult;Black;Sexual Offences;No;55
2023;2;February;Male;Adult;Black;Sexual Offences;Yes;67
2023;2;February;Male;Adult;Black;Theft;No;76
2023;2;February;Male;Adult;Black;Theft;Yes;46
2023;2;February;Male;Adult;Not Recorded;Assault;No;37
2023;2;February;Male;Adult;Not Recorded;Assault;Yes;158
2023;2;February;Male;Adult;Not Recorded;Burglary;No;18
2023;2;February;Male;Adult;Not Recorded;Burglary;Yes;12
2023;2;February;Male;Adult;Not Recorded;Driving;No;43
2023;2;February;Male;Adult;Not Recorded;Driving;Yes;18
2023;2;February;Male;Adult;Not Recorded;Drugs;No;67
2023;2;February;Male;Adult;Not Recorded;Drugs;Yes;31
2023;2;February;Male;Adult;Not Recorded;Immigration;No;50
2023;2;February;Male;Adult;Not Recorded;Immigration;Yes;23
2023;2;February;Male;Adult;Not Recorded;Murder;No;1
2023;2;February;Male;Adult;Not Recorded;Murder;Yes;1
2023;2;February;Male;Adult;Not Recorded;Offensive Weapons;No;36
2023;2;February;Male;Adult;Not Recorded;Offensive Weapons;Yes;19
2023;2;February;Male;Adult;Not Recorded;Other Offence;No;150
2023;2;February;Male;Adult;Not Recorded;Other Offence;Yes;124
2023;2;February;Male;Adult;Not Recorded;Robbery;No;21
2023;2;February;Male;Adult;Not Recorded;Robbery;Yes;4
2023;2;February;Male;Adult;Not Recorded;Sexual Offences;No;43
2023;2;February;Male;Adult;Not Recorded;Sexual Offences;Yes;31
2023;2;February;Male;Adult;Not Recorded;Theft;No;41
2023;2;February;Male;Adult;Not Recorded;Theft;Yes;23
2023;2;February;Male;Adult;Other ;Assault;No;10
2023;2;February;Male;Adult;Other ;Assault;Yes;21
2023;2;February;Male;Adult;Other ;Burglary;No;3
2023;2;February;Male;Adult;Other ;Burglary;Yes;2
2023;2;February;Male;Adult;Other ;Driving;No;6
2023;2;February;Male;Adult;Other ;Driving;Yes;2
2023;2;February;Male;Adult;Other ;Drugs;No;11
2023;2;February;Male;Adult;Other ;Drugs;Yes;2
2023;2;February;Male;Adult;Other ;Immigration;No;7
2023;2;February;Male;Adult;Other ;Immigration;Yes;5
2023;2;February;Male;Adult;Other ;Offensive Weapons;No;7
2023;2;February;Male;Adult;Other ;Offensive Weapons;Yes;2
2023;2;February;Male;Adult;Other ;Other Offence;No;21
2023;2;February;Male;Adult;Other ;Other Offence;Yes;16
2023;2;February;Male;Adult;Other ;Robbery;No;4
2023;2;February;Male;Adult;Other ;Sexual Offences;No;2
2023;2;February;Male;Adult;Other ;Sexual Offences;Yes;5
2023;2;February;Male;Adult;Other ;Theft;No;5
2023;2;February;Male;Adult;Other ;Theft;Yes;4
2023;2;February;Male;Adult;White;Assault;No;133
2023;2;February;Male;Adult;White;Assault;Yes;447
2023;2;February;Male;Adult;White;Burglary;No;101
2023;2;February;Male;Adult;White;Burglary;Yes;63
2023;2;February;Male;Adult;White;Driving;No;82
2023;2;February;Male;Adult;White;Driving;Yes;28
2023;2;February;Male;Adult;White;Drugs;No;211
2023;2;February;Male;Adult;White;Drugs;Yes;68
2023;2;February;Male;Adult;White;Immigration;No;77
2023;2;February;Male;Adult;White;Immigration;Yes;31
2023;2;February;Male;Adult;White;Murder;No;15
2023;2;February;Male;Adult;White;Murder;Yes;9
2023;2;February;Male;Adult;White;Offensive Weapons;No;106
2023;2;February;Male;Adult;White;Offensive Weapons;Yes;66
2023;2;February;Male;Adult;White;Other Offence;No;715
2023;2;February;Male;Adult;White;Other Offence;Yes;623
2023;2;February;Male;Adult;White;Robbery;No;24
2023;2;February;Male;Adult;White;Robbery;Yes;12
2023;2;February;Male;Adult;White;Sexual Offences;No;93
2023;2;February;Male;Adult;White;Sexual Offences;Yes;97
2023;2;February;Male;Adult;White;Theft;No;165
2023;2;February;Male;Adult;White;Theft;Yes;89
2023;2;February;Male;Not Recorded;Asian;Other Offence;No;1
2023;2;February;Male;Not Recorded;White;Assault;Yes;1
2023;2;February;Male;Youth;Asian;Assault;Yes;1
2023;2;February;Male;Youth;Asian;Driving;No;2
2023;2;February;Male;Youth;Asian;Drugs;No;2
2023;2;February;Male;Youth;Asian;Drugs;Yes;4
2023;2;February;Male;Youth;Asian;Offensive Weapons;No;6
2023;2;February;Male;Youth;Asian;Offensive Weapons;Yes;2
2023;2;February;Male;Youth;Asian;Other Offence;No;3
2023;2;February;Male;Youth;Asian;Other Offence;Yes;2
2023;2;February;Male;Youth;Asian;Robbery;No;5
2023;2;February;Male;Youth;Asian;Robbery;Yes;3
2023;2;February;Male;Youth;Asian;Sexual Offences;No;1
2023;2;February;Male;Youth;Asian;Theft;No;1
2023;2;February;Male;Youth;Asian;Theft;Yes;1
2023;2;February;Male;Youth;Black;Assault;No;19
2023;2;February;Male;Youth;Black;Assault;Yes;11
2023;2;February;Male;Youth;Black;Burglary;No;4
2023;2;February;Male;Youth;Black;Burglary;Yes;3
2023;2;February;Male;Youth;Black;Driving;Yes;1
2023;2;February;Male;Youth;Black;Drugs;No;14
2023;2;February;Male;Youth;Black;Drugs;Yes;4
2023;2;February;Male;Youth;Black;Immigration;No;2
2023;2;February;Male;Youth;Black;Murder;No;5
2023;2;February;Male;Youth;Black;Offensive Weapons;No;51
2023;2;February;Male;Youth;Black;Offensive Weapons;Yes;11
2023;2;February;Male;Youth;Black;Other Offence;No;36
2023;2;February;Male;Youth;Black;Other Offence;Yes;13
2023;2;February;Male;Youth;Black;Robbery;No;72
2023;2;February;Male;Youth;Black;Robbery;Yes;24
2023;2;February;Male;Youth;Black;Sexual Offences;No;1
2023;2;February;Male;Youth;Black;Sexual Offences;Yes;3
2023;2;February;Male;Youth;Black;Theft;No;10
2023;2;February;Male;Youth;Black;Theft;Yes;4
2023;2;February;Male;Youth;Not Recorded;Assault;No;2
2023;2;February;Male;Youth;Not Recorded;Assault;Yes;4
2023;2;February;Male;Youth;Not Recorded;Burglary;Yes;2
2023;2;February;Male;Youth;Not Recorded;Driving;No;2
2023;2;February;Male;Youth;Not Recorded;Drugs;No;4
2023;2;February;Male;Youth;Not Recorded;Drugs;Yes;1
2023;2;February;Male;Youth;Not Recorded;Offensive Weapons;No;11
2023;2;February;Male;Youth;Not Recorded;Offensive Weapons;Yes;8
2023;2;February;Male;Youth;Not Recorded;Other Offence;No;13
2023;2;February;Male;Youth;Not Recorded;Other Offence;Yes;7
2023;2;February;Male;Youth;Not Recorded;Robbery;No;11
2023;2;February;Male;Youth;Not Recorded;Robbery;Yes;5
2023;2;February;Male;Youth;Not Recorded;Sexual Offences;No;4
2023;2;February;Male;Youth;Not Recorded;Theft;No;6
2023;2;February;Male;Youth;Other ;Assault;Yes;1
2023;2;February;Male;Youth;Other ;Driving;No;1
2023;2;February;Male;Youth;Other ;Immigration;No;1
2023;2;February;Male;Youth;Other ;Offensive Weapons;No;2
2023;2;February;Male;Youth;Other ;Other Offence;No;1
2023;2;February;Male;Youth;Other ;Other Offence;Yes;1
2023;2;February;Male;Youth;Other ;Robbery;No;4
2023;2;February;Male;Youth;Other ;Sexual Offences;No;1
2023;2;February;Male;Youth;White;Assault;No;5
2023;2;February;Male;Youth;White;Assault;Yes;9
2023;2;February;Male;Youth;White;Burglary;No;3
2023;2;February;Male;Youth;White;Burglary;Yes;2
2023;2;February;Male;Youth;White;Driving;No;2
2023;2;February;Male;Youth;White;Driving;Yes;1
2023;2;February;Male;Youth;White;Drugs;No;7
2023;2;February;Male;Youth;White;Drugs;Yes;1
2023;2;February;Male;Youth;White;Offensive Weapons;No;19
2023;2;February;Male;Youth;White;Offensive Weapons;Yes;8
2023;2;February;Male;Youth;White;Other Offence;No;28
2023;2;February;Male;Youth;White;Other Offence;Yes;12
2023;2;February;Male;Youth;White;Robbery;No;18
2023;2;February;Male;Youth;White;Robbery;Yes;7
2023;2;February;Male;Youth;White;Sexual Offences;No;4
2023;2;February;Male;Youth;White;Sexual Offences;Yes;2
2023;2;February;Male;Youth;White;Theft;No;14
2023;2;February;Male;Youth;White;Theft;Yes;8
2023;2;February;Not Recorded;Adult;Asian;Assault;No;1
2023;2;February;Not Recorded;Adult;Asian;Driving;No;1
2023;2;February;Not Recorded;Adult;Asian;Other Offence;No;2
2023;2;February;Not Recorded;Adult;Asian;Other Offence;Yes;1
2023;2;February;Not Recorded;Adult;Black;Assault;Yes;2
2023;2;February;Not Recorded;Adult;Black;Driving;No;1
2023;2;February;Not Recorded;Adult;Black;Drugs;No;1
2023;2;February;Not Recorded;Adult;Black;Drugs;Yes;1
2023;2;February;Not Recorded;Adult;Black;Offensive Weapons;No;1
2023;2;February;Not Recorded;Adult;Black;Other Offence;No;2
2023;2;February;Not Recorded;Adult;Black;Other Offence;Yes;1
2023;2;February;Not Recorded;Adult;Not Recorded;Assault;No;1
2023;2;February;Not Recorded;Adult;Not Recorded;Assault;Yes;3
2023;2;February;Not Recorded;Adult;Not Recorded;Burglary;No;1
2023;2;February;Not Recorded;Adult;Not Recorded;Burglary;Yes;1
2023;2;February;Not Recorded;Adult;Not Recorded;Driving;No;2
2023;2;February;Not Recorded;Adult;Not Recorded;Driving;Yes;1
2023;2;February;Not Recorded;Adult;Not Recorded;Drugs;No;9
2023;2;February;Not Recorded;Adult;Not Recorded;Drugs;Yes;3
2023;2;February;Not Recorded;Adult;Not Recorded;Immigration;Yes;2
2023;2;February;Not Recorded;Adult;Not Recorded;Offensive Weapons;No;2
2023;2;February;Not Recorded;Adult;Not Recorded;Other Offence;No;15
2023;2;February;Not Recorded;Adult;Not Recorded;Other Offence;Yes;5
2023;2;February;Not Recorded;Adult;Not Recorded;Robbery;No;1
2023;2;February;Not Recorded;Adult;Not Recorded;Sexual Offences;No;1
2023;2;February;Not Recorded;Adult;Not Recorded;Sexual Offences;Yes;3
2023;2;February;Not Recorded;Adult;Not Recorded;Theft;No;2
2023;2;February;Not Recorded;Adult;Not Recorded;Theft;Yes;1
2023;2;February;Not Recorded;Adult;Other ;Drugs;Yes;1
2023;2;February;Not Recorded;Adult;Other ;Other Offence;No;1
2023;2;February;Not Recorded;Adult;White;Assault;Yes;2
2023;2;February;Not Recorded;Adult;White;Driving;No;3
2023;2;February;Not Recorded;Adult;White;Drugs;No;3
2023;2;February;Not Recorded;Adult;White;Drugs;Yes;2
2023;2;February;Not Recorded;Adult;White;Immigration;Yes;1
2023;2;February;Not Recorded;Adult;White;Offensive Weapons;No;1
2023;2;February;Not Recorded;Adult;White;Other Offence;No;4
2023;2;February;Not Recorded;Adult;White;Other Offence;Yes;5
2023;2;February;Not Recorded;Adult;White;Sexual Offences;No;1
2023;2;February;Not Recorded;Not Recorded;Not Recorded;Assault;No;4
2023;2;February;Not Recorded;Not Recorded;Not Recorded;Burglary;No;1
2023;2;February;Not Recorded;Not Recorded;Not Recorded;Driving;No;2
2023;2;February;Not Recorded;Not Recorded;Not Recorded;Drugs;No;4
2023;2;February;Not Recorded;Not Recorded;Not Recorded;Immigration;No;1
2023;2;February;Not Recorded;Not Recorded;Not Recorded;Other Offence;No;10
2023;2;February;Not Recorded;Not Recorded;Not Recorded;Other Offence;Yes;1
2023;2;February;Not Recorded;Not Recorded;Not Recorded;Sexual Offences;No;1
2023;2;February;Not Recorded;Not Recorded;Not Recorded;Theft;No;1
2023;2;February;Not Recorded;Youth;Black;Assault;Yes;1
2023;2;February;Not Recorded;Youth;Black;Burglary;No;1
2023;2;February;Not Recorded;Youth;Black;Immigration;No;1
2023;2;February;Not Recorded;Youth;Black;Robbery;Yes;1
2023;2;February;Not Recorded;Youth;Not Recorded;Assault;Yes;1
2023;2;February;Not Recorded;Youth;Not Recorded;Other Offence;No;4
2023;2;February;Not Recorded;Youth;Not Recorded;Theft;No;2
2023;2;February;Not Recorded;Youth;White;Assault;No;1
2023;2;February;Not Recorded;Youth;White;Other Offence;No;1
2023;2;February;Not Recorded;Youth;White;Other Offence;Yes;1
2023;2;February;Other ;Adult;Asian;Drugs;No;1
2023;2;February;Other ;Adult;Black;Other Offence;No;1
2023;2;February;Other ;Adult;Not Recorded;Murder;Yes;1
2023;2;February;Other ;Adult;Not Recorded;Other Offence;No;2
2023;2;February;Other ;Adult;White;Offensive Weapons;No;1
2023;2;February;Other ;Adult;White;Other Offence;Yes;3
2023;3;March;Female;Adult;Asian;Assault;No;5
2023;3;March;Female;Adult;Asian;Assault;Yes;31
2023;3;March;Female;Adult;Asian;Driving;No;2
2023;3;March;Female;Adult;Asian;Driving;Yes;1
2023;3;March;Female;Adult;Asian;Drugs;No;5
2023;3;March;Female;Adult;Asian;Drugs;Yes;1
2023;3;March;Female;Adult;Asian;Immigration;No;4
2023;3;March;Female;Adult;Asian;Immigration;Yes;3
2023;3;March;Female;Adult;Asian;Offensive Weapons;No;2
2023;3;March;Female;Adult;Asian;Offensive Weapons;Yes;1
2023;3;March;Female;Adult;Asian;Other Offence;No;16
2023;3;March;Female;Adult;Asian;Other Offence;Yes;23
2023;3;March;Female;Adult;Asian;Robbery;No;1
2023;3;March;Female;Adult;Asian;Sexual Offences;No;1
2023;3;March;Female;Adult;Asian;Theft;No;5
2023;3;March;Female;Adult;Black;Assault;No;40
2023;3;March;Female;Adult;Black;Assault;Yes;55
2023;3;March;Female;Adult;Black;Burglary;No;6
2023;3;March;Female;Adult;Black;Burglary;Yes;2
2023;3;March;Female;Adult;Black;Driving;No;8
2023;3;March;Female;Adult;Black;Driving;Yes;4
2023;3;March;Female;Adult;Black;Drugs;No;20
2023;3;March;Female;Adult;Black;Drugs;Yes;2
2023;3;March;Female;Adult;Black;Immigration;No;1
2023;3;March;Female;Adult;Black;Offensive Weapons;No;10
2023;3;March;Female;Adult;Black;Other Offence;No;78
2023;3;March;Female;Adult;Black;Other Offence;Yes;61
2023;3;March;Female;Adult;Black;Robbery;No;4
2023;3;March;Female;Adult;Black;Robbery;Yes;1
2023;3;March;Female;Adult;Black;Sexual Offences;No;3
2023;3;March;Female;Adult;Black;Theft;No;14
2023;3;March;Female;Adult;Black;Theft;Yes;5
2023;3;March;Female;Adult;Not Recorded;Assault;No;20
2023;3;March;Female;Adult;Not Recorded;Assault;Yes;48
2023;3;March;Female;Adult;Not Recorded;Burglary;No;2
2023;3;March;Female;Adult;Not Recorded;Burglary;Yes;3
2023;3;March;Female;Adult;Not Recorded;Driving;No;6
2023;3;March;Female;Adult;Not Recorded;Driving;Yes;2
2023;3;March;Female;Adult;Not Recorded;Drugs;No;13
2023;3;March;Female;Adult;Not Recorded;Drugs;Yes;5
2023;3;March;Female;Adult;Not Recorded;Immigration;No;4
2023;3;March;Female;Adult;Not Recorded;Murder;Yes;1
2023;3;March;Female;Adult;Not Recorded;Offensive Weapons;No;8
2023;3;March;Female;Adult;Not Recorded;Offensive Weapons;Yes;4
2023;3;March;Female;Adult;Not Recorded;Other Offence;No;34
2023;3;March;Female;Adult;Not Recorded;Other Offence;Yes;30
2023;3;March;Female;Adult;Not Recorded;Robbery;Yes;1
2023;3;March;Female;Adult;Not Recorded;Sexual Offences;No;2
2023;3;March;Female;Adult;Not Recorded;Sexual Offences;Yes;2
2023;3;March;Female;Adult;Not Recorded;Theft;No;6
2023;3;March;Female;Adult;Not Recorded;Theft;Yes;2
2023;3;March;Female;Adult;Other ;Assault;No;1
2023;3;March;Female;Adult;Other ;Assault;Yes;5
2023;3;March;Female;Adult;Other ;Drugs;No;1
2023;3;March;Female;Adult;Other ;Other Offence;No;6
2023;3;March;Female;Adult;Other ;Other Offence;Yes;1
2023;3;March;Female;Adult;White;Assault;No;53
2023;3;March;Female;Adult;White;Assault;Yes;113
2023;3;March;Female;Adult;White;Burglary;No;7
2023;3;March;Female;Adult;White;Burglary;Yes;6
2023;3;March;Female;Adult;White;Driving;No;10
